SeniorCitizen,tenure,MonthlyCharges,gender_1,Dependents_1,PhoneService_1,MultipleLines_1,InternetService_1,Contract_1,Contract_2,Churn_1
0,0.7777777777777777,0.8811881188118813,1,0,1,1,0,0,1,0
0,0.1111111111111111,0.8217821782178218,1,0,1,0,1,0,0,0
0,0.9027777777777776,0.8514851485148516,1,1,1,1,0,0,1,1
0,0.9305555555555556,0.3465346534653465,0,0,0,1,1,0,1,0
0,0.9722222222222222,0.6237623762376239,0,1,1,1,0,0,1,0
0,0.7083333333333333,0.0198019801980198,1,0,1,0,0,0,0,1
0,0.7777777777777777,0.3564356435643565,1,0,0,0,0,0,1,1
0,0.4861111111111111,0.0198019801980198,1,0,1,1,0,0,1,0
0,0.0138888888888888,0.0198019801980198,0,0,1,1,1,0,1,0
0,0.3888888888888888,0.3267326732673267,1,1,0,1,1,0,1,0
0,0.0138888888888888,0.613861386138614,1,1,1,0,1,0,0,1
0,0.0416666666666666,0.5148514851485149,1,0,1,0,0,1,0,0
0,0.861111111111111,0.0198019801980198,1,1,1,1,1,0,1,0
0,0.8333333333333333,0.0198019801980198,1,1,1,1,1,0,0,1
1,0.0972222222222222,0.1188118811881188,1,0,0,1,1,0,0,0
0,0.1805555555555555,0.2772277227722772,1,0,0,0,1,0,0,0
1,0.0138888888888888,0.0693069306930693,0,0,0,1,1,1,0,0
0,0.8333333333333333,0.7623762376237624,1,1,1,1,0,0,1,0
1,0.625,0.801980198019802,1,0,1,1,1,0,0,0
0,0.75,0.8514851485148516,0,0,1,0,0,0,1,0
0,0.3333333333333333,0.0594059405940594,1,1,1,0,0,1,0,0
0,0.0555555555555555,0.4158415841584158,0,0,1,1,0,0,0,0
0,0.0833333333333333,0.1188118811881188,1,0,0,1,1,1,0,1
1,0.1666666666666666,0.603960396039604,0,0,1,0,0,0,0,0
0,0.5833333333333333,0.0198019801980198,1,0,1,0,1,0,0,1
1,0.1944444444444444,0.613861386138614,0,0,1,0,0,0,0,0
0,0.2361111111111111,0.3663366336633664,0,1,1,0,0,1,0,1
0,0.2638888888888889,0.6732673267326732,1,0,1,0,0,0,0,0
0,0.0833333333333333,0.504950495049505,1,0,1,0,0,0,1,0
0,0.9722222222222222,0.0198019801980198,0,0,1,0,0,0,1,0
0,0.0555555555555555,0.3267326732673267,0,0,1,1,1,0,0,1
0,0.125,0.5742574257425743,1,0,1,1,1,1,0,0
0,0.6527777777777778,0.3564356435643565,1,1,1,0,0,0,0,0
1,0.9166666666666666,0.8712871287128714,0,0,1,1,1,0,0,0
0,0.8333333333333333,0.8613861386138615,0,0,1,1,0,0,0,1
0,1.0,0.99009900990099,1,0,1,0,1,0,0,0
0,0.861111111111111,0.7326732673267327,0,0,1,1,0,1,0,0
1,0.625,0.5643564356435644,1,0,1,0,1,0,0,0
0,0.9305555555555556,0.3069306930693069,1,0,0,0,1,0,0,1
0,0.5277777777777778,0.0198019801980198,0,0,1,0,0,1,0,0
0,0.9305555555555556,0.8613861386138615,1,1,1,1,1,1,0,0
0,0.25,0.6732673267326732,1,1,1,1,1,0,1,0
0,0.861111111111111,0.3069306930693069,0,1,0,0,1,1,0,0
1,0.0555555555555555,0.5544554455445545,1,0,1,0,0,0,0,0
0,0.0833333333333333,0.0198019801980198,1,1,1,0,1,0,0,0
0,0.1666666666666666,0.0099009900990099,0,0,1,0,0,0,1,0
0,0.8055555555555555,0.801980198019802,0,1,1,1,1,0,0,0
0,0.7916666666666666,0.4158415841584158,1,0,1,0,1,0,0,0
0,0.7777777777777777,0.3366336633663366,1,1,0,0,0,0,1,0
0,0.625,0.603960396039604,1,1,1,0,0,1,0,0
1,0.5138888888888888,0.8217821782178218,1,0,1,0,0,0,0,0
0,0.0138888888888888,0.6732673267326732,0,0,1,1,0,1,0,0
0,0.0277777777777777,0.5148514851485149,1,1,1,0,0,0,1,0
0,0.7083333333333333,0.0693069306930693,1,1,1,0,1,0,0,0
0,0.6805555555555555,0.4356435643564356,0,1,1,0,0,0,0,0
0,0.3472222222222222,0.7722772277227723,1,0,1,0,0,0,0,0
0,0.875,0.9009900990099012,1,0,1,0,0,1,0,0
0,0.0277777777777777,0.0198019801980198,0,0,1,0,1,1,0,1
1,0.2916666666666666,0.0198019801980198,1,0,1,1,1,0,0,0
0,0.0138888888888888,0.5643564356435644,0,0,1,1,1,0,1,0
0,0.7777777777777777,0.8118811881188119,0,1,1,0,0,0,0,0
0,0.6666666666666666,0.0297029702970297,0,1,1,1,1,1,0,0
0,0.0138888888888888,0.0198019801980198,0,0,1,1,0,1,0,0
0,0.736111111111111,0.0099009900990099,1,1,1,1,0,0,1,0
0,0.3333333333333333,0.4752475247524753,0,0,1,0,0,0,0,0
0,0.986111111111111,0.0693069306930693,1,1,1,0,0,0,0,0
0,0.2638888888888889,0.0198019801980198,1,1,1,1,1,1,0,0
0,0.0972222222222222,0.8118811881188119,1,0,1,0,1,0,0,0
1,0.8888888888888888,0.0792079207920792,1,0,1,0,1,0,0,1
0,0.1527777777777777,0.5643564356435644,0,0,1,0,0,0,1,0
1,0.9305555555555556,0.0198019801980198,0,0,1,0,0,0,0,1
0,0.5277777777777778,0.7623762376237624,1,1,1,0,1,0,0,0
0,0.611111111111111,0.5940594059405941,0,1,1,0,0,0,0,0
0,0.9027777777777776,0.8613861386138615,1,0,1,1,0,0,0,0
0,0.9444444444444444,0.5841584158415842,1,0,1,1,1,0,1,0
1,0.6388888888888888,0.8514851485148516,0,0,1,1,1,0,0,1
0,0.6944444444444444,0.9504950495049508,1,0,1,1,1,0,0,0
0,0.1111111111111111,0.0198019801980198,1,1,1,0,0,0,0,1
0,0.5833333333333333,0.0297029702970297,0,0,1,1,0,0,0,0
0,0.9444444444444444,0.6534653465346534,0,1,1,1,1,0,0,1
0,0.5,0.0099009900990099,1,1,1,1,1,0,0,0
0,0.4861111111111111,0.0198019801980198,1,1,1,1,1,0,0,0
1,0.0416666666666666,0.8613861386138615,1,0,1,0,1,0,0,0
0,0.3611111111111111,0.1683168316831683,0,0,0,0,1,0,0,0
0,0.7083333333333333,0.7524752475247525,0,1,1,0,0,0,0,0
1,0.375,0.8217821782178218,0,0,1,0,0,0,0,0
0,0.8194444444444444,0.0198019801980198,0,0,1,1,0,1,0,1
0,0.861111111111111,0.0792079207920792,0,0,1,1,1,0,0,0
0,0.0138888888888888,0.7623762376237624,0,0,1,0,1,0,0,0
0,0.0555555555555555,0.603960396039604,0,0,1,0,0,0,0,0
0,0.4444444444444444,0.6534653465346534,1,1,1,0,1,0,0,0
0,0.5972222222222222,0.8712871287128714,0,1,1,0,0,0,1,0
0,0.1666666666666666,0.0099009900990099,0,1,1,0,1,0,0,0
0,0.1388888888888889,0.0198019801980198,1,0,1,0,0,0,0,0
0,0.6527777777777778,0.4059405940594059,0,0,1,0,0,0,0,0
0,0.9583333333333331,0.6633663366336633,0,0,1,0,1,0,0,0
1,0.0416666666666666,0.1782178217821782,1,0,0,0,1,1,0,0
0,0.5277777777777778,0.0693069306930693,1,1,1,1,1,0,0,0
0,1.0,0.9504950495049508,1,1,1,0,0,0,0,0
1,0.7916666666666666,0.5148514851485149,0,0,1,0,0,1,0,0
0,0.6527777777777778,0.801980198019802,0,0,1,0,0,0,0,0
0,0.9444444444444444,0.2673267326732673,1,1,0,1,0,0,1,0
1,0.4166666666666666,0.7128712871287128,1,0,1,0,1,0,0,1
0,0.0138888888888888,0.2673267326732673,1,1,1,0,1,0,0,0
0,0.9583333333333331,0.8514851485148516,0,1,1,1,1,0,0,1
0,1.0,0.504950495049505,0,1,1,0,0,0,1,0
0,0.3888888888888888,0.4059405940594059,0,0,1,0,0,0,0,0
0,0.3055555555555555,0.0198019801980198,1,0,1,0,1,0,0,0
1,0.5972222222222222,0.8217821782178218,1,0,1,0,0,1,0,1
0,0.5138888888888888,0.0198019801980198,0,0,1,0,1,0,0,0
0,0.1805555555555555,0.603960396039604,0,0,1,0,0,1,0,1
0,0.0972222222222222,0.2673267326732673,1,1,1,1,0,0,1,1
0,0.3055555555555555,0.0099009900990099,0,1,1,0,0,0,0,0
0,0.1388888888888889,0.3564356435643565,1,1,0,0,0,0,0,0
0,0.0972222222222222,0.613861386138614,0,0,1,1,1,0,0,0
0,0.7222222222222222,0.4554455445544554,0,0,1,0,0,1,0,0
0,0.625,0.8118811881188119,0,0,1,1,1,0,0,1
0,0.375,0.3465346534653465,1,0,1,0,1,0,0,1
0,0.4166666666666666,0.8910891089108912,0,1,1,0,1,0,0,0
0,0.9583333333333331,0.6237623762376239,1,1,1,1,0,0,1,0
0,0.8472222222222222,0.7524752475247525,0,0,1,0,0,0,0,0
0,0.0833333333333333,0.0297029702970297,0,0,1,1,1,0,0,0
1,0.2083333333333333,0.3663366336633664,0,0,1,0,1,0,0,1
0,0.0138888888888888,0.5247524752475248,1,0,1,0,0,0,0,0
0,0.5694444444444444,0.0198019801980198,0,0,1,1,1,0,0,0
0,0.0694444444444444,0.0198019801980198,0,0,1,0,0,0,0,0
0,0.125,0.5841584158415842,0,0,1,0,0,0,0,0
0,0.2777777777777778,0.0198019801980198,1,0,1,0,0,0,0,0
0,0.1805555555555555,0.4455445544554455,0,1,1,1,1,0,1,0
0,0.0416666666666666,0.8613861386138615,1,0,1,1,1,0,0,0
0,0.1111111111111111,0.0594059405940594,1,1,1,0,0,0,0,0
0,0.9305555555555556,0.4752475247524753,1,0,1,1,0,0,1,1
0,0.2083333333333333,0.693069306930693,1,0,1,1,1,0,0,0
0,1.0,0.4752475247524753,1,1,1,0,0,1,0,0
0,0.0694444444444444,0.5148514851485149,0,1,1,1,1,1,0,0
0,0.3333333333333333,0.0693069306930693,0,0,1,1,1,0,1,0
0,0.9027777777777776,0.0693069306930693,1,1,1,1,1,1,0,0
1,0.1944444444444444,0.603960396039604,0,0,1,0,0,1,0,0
0,0.7916666666666666,0.5148514851485149,0,1,1,1,1,1,0,0
0,0.2083333333333333,0.2079207920792079,0,0,0,0,0,1,0,0
0,0.2083333333333333,0.0198019801980198,1,1,1,0,0,0,0,0
0,0.1944444444444444,0.6732673267326732,1,0,1,0,1,0,0,0
1,0.986111111111111,0.8613861386138615,1,1,1,0,1,0,0,1
1,0.2083333333333333,0.5643564356435644,0,0,1,0,1,0,0,0
0,0.5694444444444444,0.6237623762376239,0,0,1,0,0,0,0,0
0,0.8194444444444444,0.7425742574257426,0,0,1,0,0,1,0,0
0,0.6388888888888888,0.7524752475247525,0,0,1,0,1,0,0,0
0,0.0138888888888888,0.0198019801980198,1,0,1,0,1,0,0,0
0,0.5,0.6633663366336633,1,0,1,1,0,0,1,0
0,0.5,0.3465346534653465,0,0,0,0,0,1,0,1
0,0.1111111111111111,0.5643564356435644,0,0,1,0,0,0,1,0
0,0.986111111111111,0.8613861386138615,1,0,1,1,0,0,0,0
0,0.9444444444444444,0.6336633663366338,0,0,1,1,1,0,0,0
0,1.0,0.603960396039604,1,0,1,0,0,0,0,0
0,0.0138888888888888,0.0198019801980198,1,0,1,1,1,0,0,0
0,0.375,0.0198019801980198,1,0,1,0,1,0,0,0
0,0.875,0.504950495049505,1,0,1,0,0,0,1,0
0,0.986111111111111,0.0693069306930693,0,0,1,0,1,0,0,1
0,0.0416666666666666,0.3663366336633664,0,1,1,0,1,0,0,0
0,0.8472222222222222,0.8811881188118813,0,0,1,1,0,0,1,0
0,0.0833333333333333,0.613861386138614,1,0,1,1,1,0,0,0
0,0.0277777777777777,0.5742574257425743,0,0,1,0,0,1,0,0
1,0.611111111111111,0.5544554455445545,1,0,1,0,0,1,0,0
0,0.0138888888888888,0.0792079207920792,0,0,1,1,0,0,1,0
0,0.1111111111111111,0.3663366336633664,1,0,1,0,1,0,0,0
1,0.5,0.6534653465346534,1,0,1,0,0,1,0,1
0,0.7916666666666666,0.7623762376237624,0,0,1,0,0,1,0,0
0,0.3611111111111111,0.0198019801980198,1,0,1,0,1,0,1,0
0,0.125,0.2574257425742574,1,0,1,0,0,0,1,1
0,0.6388888888888888,0.0198019801980198,1,1,1,0,1,0,0,0
1,0.2777777777777778,0.8811881188118813,1,0,1,0,1,1,0,0
0,0.2222222222222222,0.5148514851485149,1,0,1,0,1,0,0,0
1,0.9027777777777776,0.8712871287128714,0,0,1,1,0,0,1,0
0,0.6805555555555555,0.0099009900990099,0,1,1,1,0,0,0,0
0,0.8888888888888888,0.504950495049505,1,1,1,1,1,1,0,1
0,1.0,0.4653465346534653,1,0,0,1,1,0,0,0
1,0.8055555555555555,0.2673267326732673,1,0,0,0,1,0,0,0
1,0.0138888888888888,0.0693069306930693,1,0,0,0,0,1,0,0
0,0.5138888888888888,0.2178217821782178,1,1,0,0,0,0,0,0
0,0.4305555555555555,0.801980198019802,1,0,1,0,0,0,1,0
0,0.4027777777777777,0.504950495049505,0,0,1,0,0,0,1,0
1,0.986111111111111,0.504950495049505,0,1,1,1,0,1,0,1
0,0.0277777777777777,0.5148514851485149,0,0,1,0,0,0,1,0
1,0.0138888888888888,0.5148514851485149,0,0,1,0,0,0,1,0
1,0.375,0.910891089108911,0,0,1,1,0,0,1,0
1,0.4305555555555555,0.6633663366336633,0,0,1,0,1,0,0,0
0,0.0694444444444444,0.6237623762376239,1,0,1,1,1,0,0,0
0,0.0555555555555555,0.8217821782178218,1,1,1,1,1,0,0,0
0,0.8888888888888888,0.5544554455445545,1,0,1,0,0,0,0,0
0,0.5555555555555556,0.8415841584158417,1,0,1,1,1,0,1,0
0,0.2083333333333333,0.0198019801980198,1,1,1,1,0,0,0,0
0,0.0972222222222222,0.2673267326732673,1,0,1,1,1,1,0,0
0,0.6944444444444444,0.6534653465346534,0,1,1,1,0,0,0,1
1,0.5972222222222222,0.1485148514851485,0,0,0,1,1,0,0,0
0,0.611111111111111,0.0297029702970297,1,1,1,1,1,0,0,0
0,0.0277777777777777,0.3564356435643565,1,0,1,0,0,1,0,0
0,0.8472222222222222,0.9504950495049508,1,0,1,0,1,1,0,1
0,0.7083333333333333,0.0198019801980198,0,1,1,0,0,0,0,1
0,0.0138888888888888,0.2772277227722772,0,0,1,0,0,1,0,0
0,0.9027777777777776,0.603960396039604,0,1,1,0,0,0,1,1
0,0.1111111111111111,0.3069306930693069,0,0,1,0,0,0,1,0
0,0.5416666666666666,0.8118811881188119,1,0,1,0,0,0,0,0
0,0.0833333333333333,0.2277227722772277,0,1,0,0,0,0,0,0
0,0.0277777777777777,0.6534653465346534,0,0,1,1,0,1,0,0
0,0.3194444444444444,0.5643564356435644,0,0,1,0,0,0,0,0
0,0.3472222222222222,0.7722772277227723,1,1,1,1,1,0,0,1
0,0.4583333333333333,0.6732673267326732,0,1,1,0,0,0,0,0
0,0.875,0.0693069306930693,1,1,1,1,0,0,1,0
0,0.0138888888888888,0.2772277227722772,1,0,1,1,1,1,0,0
0,0.2777777777777778,0.3366336633663366,1,0,1,0,1,0,0,0
0,0.0277777777777777,0.0297029702970297,0,0,1,0,1,0,0,0
0,0.1388888888888889,0.801980198019802,1,0,1,1,0,0,1,0
0,0.986111111111111,0.3564356435643565,1,0,0,0,1,0,0,0
0,0.9444444444444444,0.5247524752475248,1,0,1,0,0,0,0,1
1,0.5277777777777778,0.6435643564356437,0,0,1,0,0,0,0,0
0,0.2083333333333333,0.6732673267326732,0,0,1,1,1,1,0,0
0,0.2916666666666666,0.2574257425742574,1,0,0,1,1,0,1,0
1,0.3333333333333333,0.8415841584158417,1,0,1,1,1,1,0,0
0,0.3888888888888888,0.4158415841584158,1,1,0,0,0,0,0,0
1,0.4722222222222222,0.613861386138614,0,1,1,0,0,1,0,0
0,0.3055555555555555,0.7623762376237624,1,0,1,1,0,0,1,1
0,0.7638888888888888,0.5742574257425743,0,1,1,0,0,0,0,0
0,0.0555555555555555,0.0198019801980198,0,0,1,1,1,0,0,1
0,0.0138888888888888,0.7029702970297029,1,0,1,0,0,1,0,1
0,0.1666666666666666,0.5841584158415842,0,1,1,0,0,0,0,0
1,0.0138888888888888,0.2673267326732673,1,0,1,0,0,1,0,1
0,0.0277777777777777,0.3564356435643565,0,0,1,1,1,0,0,0
1,0.2777777777777778,0.6237623762376239,0,0,1,0,0,0,0,1
0,0.4166666666666666,0.5148514851485149,1,0,1,0,0,1,0,0
0,0.4305555555555555,0.6336633663366338,1,0,1,0,0,0,0,1
0,1.0,0.0495049504950495,0,1,1,1,1,0,0,1
1,0.6944444444444444,0.7722772277227723,1,0,1,1,1,0,0,1
0,0.5277777777777778,0.504950495049505,1,0,1,0,0,0,0,0
0,0.0,0.4356435643564356,1,1,1,1,1,0,1,0
1,0.0555555555555555,0.2772277227722772,0,1,1,0,0,1,0,0
0,0.6527777777777778,0.7623762376237624,1,0,1,0,0,0,0,0
0,0.0138888888888888,0.0198019801980198,1,0,1,1,1,0,0,0
0,0.9722222222222222,0.2178217821782178,1,0,0,1,0,0,1,0
0,0.2222222222222222,0.7623762376237624,0,0,1,0,0,1,0,0
0,0.0138888888888888,0.504950495049505,1,0,1,1,0,0,0,1
0,0.0694444444444444,0.2871287128712871,1,0,1,0,0,0,0,0
0,0.8194444444444444,0.1683168316831683,1,1,0,0,1,0,1,1
0,0.7777777777777777,0.7920792079207921,0,0,1,0,1,0,0,0
0,0.75,0.8811881188118813,0,0,1,1,0,0,0,1
1,0.0277777777777777,0.5643564356435644,1,0,1,0,0,1,0,1
0,0.125,0.0198019801980198,0,0,1,1,1,0,1,0
0,0.3888888888888888,0.0198019801980198,0,1,1,0,1,0,0,0
0,0.0138888888888888,0.2574257425742574,0,0,1,0,0,0,0,0
0,1.0,0.6336633663366338,1,0,1,0,0,0,0,0
0,0.4444444444444444,0.4257425742574257,0,1,1,1,1,0,1,0
1,0.0138888888888888,0.5148514851485149,1,0,1,1,1,0,0,0
0,0.7638888888888888,0.3861386138613862,0,0,1,1,1,0,1,0
0,0.8055555555555555,0.4257425742574257,0,0,1,0,0,0,0,0
0,0.0277777777777777,0.0198019801980198,0,0,1,0,0,0,0,0
0,0.5138888888888888,0.4455445544554455,1,1,1,0,1,0,0,0
1,0.0277777777777777,0.7524752475247525,1,0,1,1,1,0,0,0
0,0.0,0.3762376237623763,0,1,0,0,0,0,1,1
0,0.9166666666666666,0.4554455445544554,1,0,1,0,1,0,0,0
0,0.8333333333333333,0.0198019801980198,0,0,1,0,0,0,1,1
0,0.0972222222222222,0.5148514851485149,0,0,1,0,0,1,0,0
0,0.4027777777777777,0.0693069306930693,1,0,0,1,1,0,0,0
0,0.0138888888888888,0.0792079207920792,0,0,0,0,1,0,0,0
0,0.0972222222222222,0.603960396039604,0,0,1,1,1,0,0,0
0,0.1388888888888889,0.3861386138613862,1,0,1,1,1,1,0,0
0,0.0277777777777777,0.2772277227722772,1,0,1,0,1,0,0,0
0,0.4305555555555555,0.3663366336633664,1,0,1,1,0,1,0,0
1,0.3333333333333333,0.613861386138614,1,1,1,0,0,0,1,0
1,0.0138888888888888,0.5247524752475248,1,0,1,1,1,0,0,0
0,0.986111111111111,0.297029702970297,0,0,0,0,1,1,0,0
1,0.9305555555555556,0.4653465346534653,1,0,1,1,1,0,1,0
0,0.0138888888888888,0.0198019801980198,1,0,1,1,0,0,1,0
0,0.0833333333333333,0.6732673267326732,0,0,1,1,0,0,0,0
1,0.1388888888888889,0.1683168316831683,0,0,0,0,0,0,0,0
0,0.5,0.0198019801980198,1,0,1,1,0,0,1,1
0,0.0833333333333333,0.7227722772277227,0,0,1,0,0,0,0,0
0,0.875,0.3267326732673267,0,1,1,0,1,0,0,0
0,0.1944444444444444,0.0198019801980198,1,0,1,0,0,1,0,1
0,0.2916666666666666,0.1782178217821782,1,0,0,0,0,0,1,0
1,0.5694444444444444,0.7920792079207921,1,0,1,1,0,0,1,0
0,0.4444444444444444,0.5742574257425743,0,0,1,1,1,0,1,0
0,0.5972222222222222,0.7524752475247525,0,0,1,1,1,0,1,0
0,0.9166666666666666,0.0693069306930693,0,0,1,1,1,0,0,0
0,0.3333333333333333,0.5643564356435644,0,0,1,0,1,0,0,0
0,0.4027777777777777,0.0198019801980198,0,0,1,0,1,0,0,0
0,0.1666666666666666,0.5940594059405941,0,1,1,1,1,0,0,0
0,0.0416666666666666,0.6633663366336633,1,0,1,1,1,0,0,1
1,0.0972222222222222,0.4653465346534653,0,0,1,1,1,0,1,1
1,0.75,0.4653465346534653,1,0,1,0,1,0,0,0
1,1.0,0.0594059405940594,0,0,1,1,1,0,0,0
0,0.0138888888888888,0.5643564356435644,0,0,1,0,1,0,0,0
0,0.986111111111111,0.0198019801980198,0,1,1,1,0,1,0,0
1,0.5555555555555556,0.7326732673267327,0,0,1,1,1,0,0,0
0,0.0138888888888888,0.3267326732673267,1,0,1,1,0,0,1,0
0,0.0416666666666666,0.0693069306930693,1,0,0,0,0,0,0,1
0,0.4722222222222222,0.4554455445544554,0,0,1,0,0,0,1,0
0,0.986111111111111,0.693069306930693,0,0,1,1,0,1,0,0
0,0.2222222222222222,0.4554455445544554,1,1,1,0,0,1,0,0
0,0.1111111111111111,0.198019801980198,0,1,0,0,1,0,0,0
0,0.0972222222222222,0.0693069306930693,0,0,0,0,1,0,0,1
0,0.8333333333333333,0.198019801980198,0,0,0,0,0,0,1,0
0,0.7916666666666666,0.4059405940594059,0,0,0,0,1,0,0,0
1,0.9305555555555556,0.4257425742574257,1,0,1,0,1,0,0,0
0,0.3055555555555555,0.3861386138613862,1,0,0,1,1,0,1,0
0,0.1666666666666666,0.3168316831683168,0,0,0,1,1,0,1,0
0,0.3055555555555555,0.0198019801980198,1,0,1,0,0,1,0,0
1,1.0,0.9603960396039606,0,0,1,1,0,0,1,0
0,0.0277777777777777,0.5148514851485149,0,0,1,1,1,0,0,0
0,0.4027777777777777,0.5643564356435644,1,0,1,0,1,0,0,0
0,0.6388888888888888,0.0594059405940594,0,0,1,0,0,1,0,0
0,0.0833333333333333,0.0198019801980198,1,1,1,0,0,0,0,0
1,0.7638888888888888,0.9504950495049508,1,0,1,1,0,0,1,0
0,0.2083333333333333,0.8316831683168318,1,1,1,0,0,0,0,0
0,0.2638888888888889,0.2178217821782178,1,0,0,0,0,0,0,1
0,1.0,0.9801980198019802,1,0,1,0,0,0,1,1
0,0.0694444444444444,0.4950495049504951,0,0,1,0,0,0,0,1
0,0.0138888888888888,0.0099009900990099,1,0,1,0,0,1,0,0
0,0.4444444444444444,0.7623762376237624,1,1,1,1,1,0,0,0
0,0.861111111111111,0.0792079207920792,0,1,1,0,0,1,0,0
0,0.0138888888888888,0.5643564356435644,1,0,1,1,0,0,1,0
0,0.0138888888888888,0.6633663366336633,1,0,1,0,0,0,0,1
1,0.2916666666666666,0.4653465346534653,1,0,1,1,1,0,0,0
1,0.0138888888888888,0.5940594059405941,0,0,1,1,0,1,0,0
1,0.9444444444444444,0.2376237623762376,1,0,0,0,0,0,0,0
0,0.4861111111111111,0.3663366336633664,0,1,1,0,1,0,0,0
0,0.5,0.801980198019802,0,0,1,1,1,0,0,0
0,0.7638888888888888,0.0099009900990099,0,1,1,0,0,0,0,0
1,0.5972222222222222,0.9207920792079208,1,1,1,0,1,0,0,0
0,0.2777777777777778,0.0198019801980198,0,1,1,0,0,0,1,0
0,0.0416666666666666,0.1584158415841584,0,0,0,0,0,1,0,0
0,0.3055555555555555,0.0198019801980198,1,0,1,0,1,0,0,0
0,0.5555555555555556,0.8613861386138615,1,0,1,1,1,1,0,1
0,0.0694444444444444,0.5643564356435644,1,0,1,0,0,1,0,1
0,0.9444444444444444,0.5247524752475248,0,0,1,1,1,0,0,0
0,0.0416666666666666,0.4158415841584158,0,0,1,0,0,0,1,0
0,0.1388888888888889,0.0198019801980198,1,0,1,0,0,0,0,0
1,0.8888888888888888,0.8316831683168318,1,0,1,0,1,0,0,0
0,0.0138888888888888,0.2673267326732673,1,0,1,0,0,1,0,0
0,0.4861111111111111,0.2277227722772277,0,1,0,1,1,0,0,1
0,1.0,0.8514851485148516,1,1,1,0,0,0,0,0
0,0.0138888888888888,0.0099009900990099,1,1,1,0,1,0,0,1
1,0.8194444444444444,0.8118811881188119,0,0,1,0,0,0,1,0
0,0.0694444444444444,0.0198019801980198,0,0,1,1,0,0,0,0
0,0.9722222222222222,0.0198019801980198,0,1,1,0,1,1,0,0
1,0.0416666666666666,0.5643564356435644,0,0,1,0,0,0,0,1
0,0.5277777777777778,0.0594059405940594,0,0,1,0,1,1,0,0
0,0.611111111111111,0.3069306930693069,0,0,0,0,0,0,0,0
0,0.1666666666666666,0.5643564356435644,1,0,1,0,1,0,0,0
0,0.0138888888888888,0.613861386138614,1,0,1,0,0,0,0,0
0,0.1666666666666666,0.0099009900990099,0,0,1,1,1,0,0,0
0,0.0555555555555555,0.0099009900990099,1,0,1,0,0,0,0,0
0,0.6388888888888888,0.8217821782178218,0,0,1,0,0,0,1,0
0,0.0138888888888888,0.0099009900990099,1,1,1,0,1,0,0,0
0,0.8194444444444444,0.0297029702970297,0,1,1,0,0,0,0,0
0,0.1111111111111111,0.0198019801980198,0,0,1,0,0,0,0,0
0,0.861111111111111,0.2574257425742574,1,0,0,1,1,1,0,0
0,0.125,0.5544554455445545,0,0,1,0,0,0,1,0
0,0.0694444444444444,0.4554455445544554,1,1,1,1,1,1,0,0
0,0.25,0.801980198019802,1,0,1,0,0,0,0,0
0,0.625,0.6237623762376239,1,0,1,1,1,1,0,1
0,0.0555555555555555,0.0198019801980198,0,1,1,1,1,0,0,0
1,0.125,0.3069306930693069,1,0,1,1,1,0,0,0
0,0.25,0.5544554455445545,0,0,1,1,1,0,0,0
0,0.7638888888888888,0.5940594059405941,0,0,1,0,0,0,1,0
0,0.736111111111111,0.0594059405940594,1,0,1,1,0,0,1,0
0,0.25,0.6237623762376239,1,1,1,1,0,0,0,0
0,1.0,0.6633663366336633,1,0,1,0,0,1,0,0
1,0.0138888888888888,0.0792079207920792,0,0,0,0,0,0,1,0
0,0.875,0.910891089108911,0,0,1,0,0,0,0,0
0,0.2638888888888889,0.7029702970297029,1,0,1,0,0,0,0,0
0,1.0,0.99009900990099,0,1,1,1,1,0,1,0
0,0.4583333333333333,0.6237623762376239,1,0,1,0,1,0,1,0
0,0.875,0.5742574257425743,0,1,1,1,1,0,1,0
0,0.1666666666666666,0.6534653465346534,1,0,1,0,0,0,0,0
0,0.0277777777777777,0.0297029702970297,1,0,1,0,1,0,0,1
0,0.7083333333333333,0.3762376237623763,0,0,0,0,0,0,0,0
0,0.7083333333333333,0.5742574257425743,1,1,1,1,1,0,0,0
0,0.1388888888888889,0.5544554455445545,1,0,1,0,0,0,0,0
1,1.0,0.910891089108911,0,0,1,0,1,0,0,0
0,0.736111111111111,0.0198019801980198,1,1,1,0,0,1,0,0
0,0.3194444444444444,0.504950495049505,0,0,1,1,1,0,0,0
0,0.75,0.4653465346534653,1,0,1,1,1,0,1,0
0,0.0138888888888888,0.0198019801980198,0,0,1,0,0,0,0,0
0,0.3611111111111111,0.2574257425742574,0,0,0,0,0,0,1,0
0,0.861111111111111,0.7623762376237624,1,1,1,1,1,0,0,0
0,0.0833333333333333,0.3267326732673267,0,0,1,0,1,1,0,0
1,0.0138888888888888,0.5544554455445545,1,0,1,0,1,0,0,1
0,0.1666666666666666,0.7722772277227723,0,0,1,1,0,0,1,0
0,0.7083333333333333,0.0792079207920792,0,0,1,1,0,0,1,0
0,0.9722222222222222,0.396039603960396,0,0,0,0,1,1,0,1
0,0.0277777777777777,0.6237623762376239,0,1,1,1,1,0,1,0
0,0.1111111111111111,0.4851485148514852,1,0,1,1,1,1,0,0
0,0.4166666666666666,0.0198019801980198,0,1,1,0,1,0,0,0
0,0.9166666666666666,0.2871287128712871,0,0,0,0,0,1,0,1
0,0.75,0.7524752475247525,0,0,1,0,1,1,0,0
1,0.7638888888888888,0.6633663366336633,0,0,1,1,1,0,1,0
